timestamp,side,price,quantity,signed_quantity,fee,p_fill,distance_ticks,mid_price,inventory_before_bucket,inventory_after_bucket,cash_before_bucket,cash_after_bucket,is_terminal_unwind
2026-09-04 00:29:34.781908+00:00,buy,81151.46,0.001,0.001,0.016230292000000004,0.02483319239753239,854.4999999998254,81160.005,0.005,0.006,-405.98799058200007,-487.1556808740001,False
2026-09-04 00:29:45.783999+00:00,buy,81151.45,0.001,0.001,0.01623029,0.02483319239753239,854.4999999998254,81159.995,0.006,0.007,-487.1556808740001,-568.3233611640001,False
2026-09-04 00:29:53.785406+00:00,buy,81147.49,0.001,0.001,0.016229498000000002,0.02483319239753239,854.4999999998254,81156.035,0.007,0.007,-568.3233611640001,-568.3387435760001,False
2026-09-04 00:29:53.785406+00:00,sell,81164.57,0.001,-0.001,0.016232914000000005,0.024862006494310484,853.5000000003492,81156.035,0.007,0.007,-568.3233611640001,-568.3387435760001,False
2026-09-04 00:30:00.803847+00:00,sell,81160.23,0.001,-0.001,0.016232046,0.024862006494352443,853.499999998894,81151.695,0.007,0.006,-568.3387435760001,-487.1947456220001,False
2026-09-04 00:30:08.792472+00:00,buy,81147.45,0.001,0.001,0.01622949,0.02483319239753239,854.4999999998254,81155.995,0.006,0.007,-487.1947456220001,-568.3584251120001,False
2026-09-04 00:30:27.801634+00:00,sell,81151.7,0.001,-0.001,0.01623034,0.024862006494352443,853.499999998894,81143.16500000001,0.007,0.006,-568.3584251120001,-487.22295545200006,False
2026-09-04 00:33:20.898478+00:00,sell,81292.89,0.001,-0.001,0.016258578000000003,0.02489085402425174,852.5000000008731,81284.36499999999,0.006,0.005,-487.22295545200006,-405.9463240300001,False
2026-09-04 00:33:45.041257+00:00,buy,81291.45,0.001,0.001,0.01625829,0.02483319239753239,854.4999999998254,81299.995,0.005,0.006,-405.9463240300001,-487.2540323200001,False
2026-09-04 00:33:56.921053+00:00,buy,81291.45,0.001,0.001,0.01625829,0.02483319239753239,854.4999999998254,81299.995,0.006,0.007,-487.2540323200001,-568.56174061,False
2026-09-04 00:34:12.923465+00:00,buy,81291.44,0.001,0.001,0.016258288000000003,0.024804411695169715,855.4999999993015,81299.995,0.007,0.008,-568.56174061,-649.869438898,False
